year;last_election;candidate_id;district;district_id;party;party_id;party_prefvote_lag;candidate_nr;prefvote;prefvote_lag;elected;age;sex;language;prevterm;mep;municipal_seat;regional_seat;occupation;occupation_category;fb_likes;party_relevance;campaign_budget;campaign_budget_2023;political_experience_self_reported;education;legserv;party_leader;pyear_run;last_presidential_elections;last_presidential_elections_vote_share;last_municipal_votes;last_municipal_vote_share;last_eu_vote_share;last_eu_votes;votes_comparative;party_changed;cabinet_last_parliament;dist_bkt_change;twitter_followers
2023;2019;18645;VAA;10;KD;8;6,67;99;806;0;0;68;0;FI;0;0;1;0;;päätoimittaja/toimitusjohtaja, eläkk.;0;2,000;0;5000;kaupunginvaltuutettu (valt. ryhmän  pj) Hyvinvointialuevaltuutettu (ryhmän vpj) maakuntavaltuutettu;alempi korkeakoulututkinto;0;0;0;0;;123;;;0;;0;;;3
2023;2019;15426;HEL;1;KD;8;1,88;288;753;580;0;54;1;FI;0;0;0;0;;konsultoiva varhaiskasvatuksen erityisopettaja;278;2,000;0;5000;Olen KD Naisten puheenjohtaja;alempi korkeakoulututkinto;0;0;1;0;;183;;;0;;0;;;435
2023;2019;19522;UUS;2;KD;8;2,73;163;752;0;0;43;1;FI;0;0;0;0;;Pastori, freelancer;363;2,000;0;5000;Järvenpään KD:n johtokunnan jäsen;ylioppilas;0;0;0;0;;;;;0;;0;;;102
2023;2019;18770;PIR;7;KD;8;5,74;194;661;0;0;64;0;FI;0;0;1;0;;erityisnuorisotyönohjaaja;0;2,000;0;5000;kuusi kautta kaupunginvaltuustossa ja kaksi kautta hallituksessa;joku muu;0;0;0;0;;248;;;0;;0;;;0
2023;2019;19268;VAR;3;KD;8;1,85;32;382;0;0;34;0;FI;0;0;0;0;;Pääsihteeri, tradenomi;338;2,000;0;5000;Turun kaupungin varavaltuutettu, tarkastuslautakunnan jäsen, Turun KD:n puheenjohtaja.;alempi korkeakoulututkinto;0;0;0;0;;220;;;0;;0;;;507
2023;2019;19732;UUS;2;KD;8;2,73;189;172;0;0;54;0;SV;0;0;0;0;;Kiinteistöpäällikkö;0;2,000;0;5000;Kunnallisia luottamustoimia: ympäristö- ja rakennuslautakunnan jäsen 2012-2017, Valtuutettu 2017-2021, 1. varavaltuutettu ja kauunginhallituksen varajäsen 2021-;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;19965;UUS;2;RKP;7;9,08;401;774;0;0;41;1;SV;0;0;0;0;;Pääsihteeri, Finlands Svenska Idrott;0;2,000;0;5000;;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;15079;UUS;2;RKP;7;9,08;411;492;597;0;43;1;SV;0;0;1;0;;johtava asiantuntija, tekniikan tohtori;279;2,000;0;5000;Lohjan kaupunki: Kaupunginvaltuuston jäsen, lasten, nuorten ja perheiden lautakunnan jäsen, ruotsinkielisen jaoston puheenjohtaja, erilaiset työryhmät // Länsi-Uudenmaan hyvinvointialue: Tulevaisuus- ja kehityslautakunnan jäsen // RKP: Paikallisosaston puheenjohtaja, puoluekokoeusedustaja, puoluevaltuuston jäsen, energiapoliittisen ohjelman työryhmän puheenjohtaja, piirihallituksen jäsen;ylempi korkeakoulututkinto;0;0;1;0;;253;;;0;;0;;;563
2023;2019;19782;HEL;1;RKP;7;5,28;97;336;0;0;30;0;FI;0;0;0;0;;IT-konsultti;0;2,000;0;5000; ;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;19747;OUL;12;RKP;7;0,17;136;145;0;0;57;0;FI;0;0;0;0;;Lääkäri ja hammaslääkäri ;0;2,000;0;5000;;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;18723;UUS;2;KESK;4;6,47;393;431;0;0;21;0;FI;0;0;1;0;;Oikeustieteen opiskelija;374;4,000;0;5500;Toimin nurmijärven nuorimpana kunnanvaltuutettuna, sivistyslautakunnan jäsenenä ja kunnanhallituksen varajäsenenä. Lisäksi olen toiminut aiemmin kansanedustaja Matti Vanhasen avustajana.;ylioppilas;0;0;0;0;;184;;;0;;0;;;0
2023;2019;15772;HEL;1;VIHR;6;23,51;231;217;339;0;24;1;SV;0;0;0;0;;Konsultti (vaikuttajaviestintä), kauppatieteiden opiskelija;652;3,000;0;5500;Olen toiminut politiikassa yli kymmenen vuotta eri tehtävissä, alkaen Porvoon nuorisovaltuustossa kolmen vuoden ajan, opiskelijajärjestö FSS:n hallituksessa viisi vuotta josta kaksi täysipäiväisenä puheenjohtajana, kansainvälisessä opiskelijajärjestö OBESSUn hallituksessa kaksi vuotta, kuntapolitiikassa useissa eri tehtävissä, mm. ruotsinkielisessä koulutusjaoksessa sekä HUS:n vähemmistökielilautakunnassa yhteensä viisi vuotta. Lisäksi olen toiminut puolueen luottamustehtävissä ja eri järjestöissä, mm. ruotsinkielisen sateenkaarijärjestön puheenjohtajana kaksi vuotta. Töiden puolella olen toiminut edunvalvonnan koordinaattorina, puolueen nuorisojärjestön pääsihteerinä sekä tällä hetkellä vaikuttajaviestinnän asiantuntijana.;ammattitutkinto;0;0;1;0;;;;;1554;;0;;;406
2023;2019;13084;SKA;9;VAS;5;7,18;104;601;661;0;39;0;FI;0;0;1;1;;Ensihoitaja;489;3,000;0;5500;Olen toiminut kunnallispolitiikassa noin 15-vuotta. Nyt menossa toinen kausi kunnanhallituksen puheenjohtajistossa. Maakuntavaltuutettuna toinen kausi. Aluevaltuutettuna reilun vuoden. Lisäksi toimin Savo-Karjalan Vasemmiston puheenjohtajana.;ammattitutkinto;0;0;1;0;;119;;;0;;0;;;98
2023;2019;19166;HEL;1;RKP;7;5,28;106;126;0;0;19;1;FI;0;0;0;0;;Koulunkäyntiavustaja;20;2,000;0;5500;RKP-nuorten liittohallituksen jäsen, RKP-nuorten Helsingin piirihallituksen jäsen;ylioppilas;0;0;0;0;;100;;;0;;0;;;272
2023;2019;18977;VAR;3;KESK;4;10,78;64;306;0;0;49;1;FI;0;0;0;0;;Palveluohjaaja-terveydenhoitaja;0;4,000;0;5700;;ylempi korkeakoulututkinto;0;0;0;0;;14;;;0;;0;;;0
2023;2019;19163;UUS;2;VIHR;6;13,47;224;463;0;0;37;0;FI;0;0;0;0;;;0;3,000;0;5700;Vihreiden puoluevaltuuston varajäsen, Vihreät vegaanit puheenjohtaja;ylempi korkeakoulututkinto;0;0;0;0;;96;;;0;;0;;;2282
2023;2019;16078;KES;11;KOK;1;12,77;13;831;538;0;46;1;FI;0;0;0;0;;eläinlääkäri;798;4,000;0;5999;Kunnanvaltuuston jäsen 2009-2021, kunnanhallitus vpj 2017-2021, maakuntaliiton hallitus 2017-2021, hyvinvointialuevaltuutettu 2022-;ylempi korkeakoulututkinto;0;0;1;0;;;;;0;;0;;;407
2023;2019;19619;UUS;2;VAS;5;4,8;95;415;0;0;41;1;FI;0;0;0;0;;Lähihoitaja, lähiesimies ;3;3,000;0;5999;Kunnan luottamustoimissa varavaltuutettuna, Tuusulan Vasemmiston puheenjohtaja, ammattiliittotoiminta;ammattitutkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;18641;HÄM;6;KESK;4;10,15;23;1744;0;0;55;1;FI;0;0;1;0;;Maa- ja metsätalous sekä kuntoutusalanyrittäjä;73;4,000;0;6000;Kunnanvaltuutettu, maakuntavaltuutettu, Keskustan paikallisyhdistyksen hallituksen jäsen;ylempi korkeakoulututkinto;0;0;0;0;;119;;;0;;0;;;0
2023;2019;18602;HÄM;6;KESK;4;10,15;25;710;0;0;40;0;FI;0;0;1;0;;Lehtori, Pedagoginen koordinaattori;56;4,000;0;6000;Kunnanvaltuutettu vuodesta 2017;ylempi korkeakoulututkinto;0;0;0;0;;90;;;0;;0;;;0
2023;2019;5239;PIR;7;KESK;4;8,87;35;186;120;0;76;1;FI;0;0;1;0;;Nahka-alan yrittäjä ja Etelärinteen emäntä;0;4,000;0;6000;Kunnanvaltuutettuna Pirkkalassa vuodesta 1980 ja edelleen, hallituksessa 30 vuotta, kirkolliskokousedustajana ja kirkon lakivaliokunnassa kahdeksan vuotta. Puolueen keskustan piirissä, valtakunnan tasolla ja paikallistasolla.;ylioppilas;0;0;1;0;;120;;;0;;0;;;0
2023;2019;19120;PIR;7;KESK;4;8,87;39;173;0;0;28;0;FI;0;0;0;0;;Kansanedustajan avustaja;134;4,000;0;6000;;ylempi korkeakoulututkinto;0;0;0;0;;72;;;0;;0;;;13130
2023;2019;18773;PIR;7;PS;3;17,32;159;1806;0;0;45;1;FI;0;0;1;0;;yrittäjä;1691;4,000;0;6000;Kaupunginvaltuutettu, maakuntavaltuutettu, useita luottamustehtäviä lauta-/valiokunnissa;ylioppilas;0;0;0;0;;251;;;0;;0;;;0
2023;2019;14986;SKA;9;PS;3;18,05;33;1526;921;0;57;1;FI;0;0;1;1;;yrittäjä, insinööri;519;4,000;0;6000;Perussuomalaiset rp:n ja Varkauden paikallisyhdistyksen jäsen vuodesta 2012. Kolmatta kautta Varkauden kaupunginvaltuustossa. Toista kautta kaupunginhallituksessa, 2. varapuheenjohtaja. ja;alempi korkeakoulututkinto;0;0;1;0;;185;;;0;;0;;;0
2023;2019;13884;UUS;2;PS;3;15,86;325;1402;1645;0;37;1;FI;0;0;1;1;;Toimistotyöntekijä;4373;4,000;0;6000;Kunnallisia luottamustehtäviä;ylioppilas;0;0;1;0;;398;;;0;;0;;;1332
2023;2019;16060;PIR;7;PS;3;17,32;161;1398;1362;0;30;1;FI;0;0;1;0;;Johdon assistentti, viestinnän asiantuntija;2235;4,000;0;6000;Ensimmäisen kauden valtuutettu, ja kaupunginhallituksen jäsen. Olen toiminut valtakunnallisen nuorisojärjestön johdossa, jonka lisäksi olen toiminut paikallisesti mm. toiminnanjohtajana ja puheenjohtajana. Tällä hetkellä toimin Perussuomalaisten Pirkanmaan piiri ry:n piirisihteerinä, työvaliokunnan jäsenenä ja piirihallituksessa ja paikallisyhdistyksen hallituksessa.;alempi korkeakoulututkinto;0;0;1;0;;145;;;0;;0;;;2708
2023;2019;18578;OUL;12;PS;3;20,39;147;1293;0;0;59;0;FI;0;0;1;0;;Kuntohoitaja;0;4,000;0;6000;;ammattitutkinto;0;0;0;0;;75;;;0;;0;;;0
2023;2019;18741;SKA;9;PS;3;18,05;40;1276;0;0;68;0;FI;0;0;1;0;;eläkkeellä;0;4,000;0;6000;Kaupunginvaltuutettu, valtuustoryhmän puheenjohtaja, kasvun ja oppimisen lautakunnan jäsen;ylempi korkeakoulututkinto;0;0;0;0;;203;;;0;;0;;;0
2023;2019;13787;HEL;1;PS;3;12,26;196;590;794;0;41;0;FI;0;0;1;0;;sosiaali- ja terveyspoliittinen asiantuntija;0;4,000;0;6000;Tällä hetkellä toimin kaupunginvaltuutettuna ja tarkastuslautakunnan puheenjohtajana Helsingissä. Aiemmin olen toiminut muun muassa kaupunkiympäristölautakunnan jäsenenä sekä HSY-kuntayhtymän hallituksen jäsenenä.;ylempi korkeakoulututkinto;0;0;1;0;;436;;;0;;0;;;1014
2023;2019;18667;SKA;9;SDP;2;17,28;26;2323;0;0;50;1;FI;0;0;1;0;;Terveydenhoitaja, pääluottamusmies;0;4,000;0;6000;Olen Joensuun kaupunginvaltuutettu, ja kaupunginhallituksen jäsen. Olen myös Pohjois-Karjalan aluevaltuutettu;alempi korkeakoulututkinto;0;0;0;0;;139;;;0;;0;;;51
2023;2019;15294;UUS;2;SDP;2;17,76;246;1217;910;0;59;1;FI;0;0;1;1;;ammattikorkeakoulun opettaja;769;4,000;0;6000;kaupunginvaltuutettu, kaupunginhallituksen jäsen, maakuntahallituksen jäsen, hyvinvointialueen valtuutettu;ylempi korkeakoulututkinto;0;0;1;0;;488;;;0;;0;;;5774
2023;2019;15189;PIR;7;SDP;2;22,1;7;919;843;0;24;1;FI;0;0;1;0;;Poliittinen avustaja, hallintotieteiden kandidaatti;878;4,000;0;6000;Olen Tampereen nuorin kaupunginvaltuutettu, kaupunginhallituksen varajäsen sekä sivistys- ja kulttuurilautakunnan jäsen. Sen lisäksi olen saanut puheenjohtaa SDP:n yksinasuvat työryhmää ja toimia Pirkanmaan maakuntavaltuutettuna. Politiikkaan olen lähtenyt mukaan 13-vuotiaana, minkä jälkeen olen toiminut mm. Tampereen nuorisovaltuuston varapuheenjohtajana, nuorten edustajana Tampereen kaupunginvaltuustossa ja Lukiolaisten liiton liittohallituksessa. 18-vuotiaana olin ensimmäistä kertaa ehdolla kuntavaaleissa, jolloin jäin 14 äänen päähän valtuutetun paikasta, mutta pääsin varavaltuutetuksi. Tämän vaalikauden olen työskennellyt eduskunnassa mm. pääministerin ja kansanedustajien sekä puolueen puheenjohtajan poliittisena avustajana. Kuvailisin itseäni politiikan ammattilaiseksi, sillä olen kerennyt kartuttamaan monipuolista kokemusta vaikuttamisesta.;alempi korkeakoulututkinto;0;0;1;0;;265;;;0;;0;;;0
2023;2019;19060;VAR;3;SDP;2;17,78;169;834;0;0;22;0;FI;0;0;0;0;;Biotekniikan DI-opiskelija;314;4,000;0;6000;Olen mukana kuntapolitiikassa Raision kaupunginvaltuuston varavaltuutettuna sekä kaupunginhallituksen varajäsenenä. Toimin myös Lounais-Suomen Demarinuorten puheenjohtajana sekä Demarinuorten liittohallituksen jäsenenä. Opiskelijapolitiikassa olen mukana Turun yliopiston ylioppilaskunnan edustajiston varaedaattorina.;ylioppilas;0;0;0;0;;44;;;0;;0;;;109
2023;2019;19059;SKA;9;SDP;2;17,28;20;719;0;0;26;0;FI;0;0;0;0;;Aluekoordinaattori;0;4,000;0;6000;;ammattitutkinto;0;0;0;0;;43;;;0;;0;;;0
2023;2019;18673;UUS;2;KOK;1;20,9;57;1716;0;0;48;0;SV;0;0;1;0;;Poliisi;0;4,000;0;6000;Kaupunginvaltuutettu;ammattitutkinto;0;0;0;0;;142;;;0;;0;;;0
2023;2019;18648;OUL;12;KOK;1;10,96;169;1518;0;0;41;1;FI;0;0;1;1;;Yleislääketieteen erikoislääkäri;295;4,000;0;6000;Kunnanvaltuutettu, kunnanhallituksen 1. vpj, aluevaltuutettu, aluehallituksen jäsen;ylempi korkeakoulututkinto;0;0;0;0;;125;;;0;;0;;;0
2023;2019;19804;KES;11;KOK;1;12,77;11;1271;0;0;42;1;FI;0;0;0;0;;Rehtori;0;4,000;0;6000;;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;18907;UUS;2;KOK;1;20,9;66;1095;0;0;43;1;FI;0;0;1;1;;Lehtori;820;4,000;0;6000;Hyvinvointialueen aluevaltuutettu.  Hyvinvointialueen varautuminen ja turvallisuuslutakunnan puheenjohtaja. Kunnanvaltuutettu. Kunnanhallituksen varapuheenjohtaja. Sivistys-ja hyvinvointilautakunnan puheenjohtaja. Itä-Uudenmaan poliisin neuvottelukunnan jäsen. ;ylempi korkeakoulututkinto;0;0;0;0;;38;;;0;;0;;;0
2023;2019;19244;HÄM;6;KOK;1;19,2;86;913;0;0;34;1;FI;0;0;0;0;;äidinkielen ja kirjallisuuden opettaja;476;4,000;0;6000;Viimeisimmät poliittiset luottamustehtäväni: 2021– Lahden sivistyslautakunnan jäsen, 2021– Wellamo-opiston johtokunnan puheenjohtaja, 2022– Kokoomuksen puoluevaltuuston jäsen, 2021– Lahden Kokoomuksen valtuustoryhmän sihteeri, 2022 Hämeen Kokoomuksen varapuheenjohtaja, 2018– Wellamon Kokoomusnaisten puheenjohtaja, 2022– Päijät-Hämeen hyvinvointialueen tarkastuslautakunnan varajäsen;ylempi korkeakoulututkinto;0;0;0;0;;171;;;0;;0;;;0
2023;2019;18721;KAA;8;KOK;1;18,05;83;815;0;0;35;1;FI;0;0;1;0;;Aluesuunnittelupäällikkö (Diplomi-insinööri);227;4,000;0;6000;Kaupunginvaltuustettu Mikkelissä, kasvatus- ja opetuslautakunnan jäsen;ylempi korkeakoulututkinto;0;0;0;0;;182;;;0;;0;;;197
2023;2019;18877;HEL;1;VIHR;6;23,51;229;1312;0;0;43;1;FI;0;0;1;0;;erityisopettaja yläasteella ;1023;3,000;0;6000;Olen tällä hetkellä kaupunginvaltuutettu ja Helsingin kaupunginhallituksen jäsen. Olen ollut varavaltuutettu vuosina 2004-2021. Tätä kautta luottamustoimia on ollut paljon: HYKS-lautakunnan jäsen, HUS:n hallituksen jäsen, terveyslautakunnan varajäsen, kulttuuri- ja vapaa-ajan lautakunnan jäsen sekä kasvatuksen ja koulutuksen suomenkielisen jaoston jäsen. Lisäksi työskentelin Suomen ylioppilaskuntien liitossa sosiaalipoliittisena asiantuntijana ja vastasin mm. opiskelijoiden toimeentuloon liittyvistä kysymyksistä. Tuolloin edustin opiskelijoita useissa opetusministeriön ja Kelan työryhmissä sekä olin eduskunnan valiokunnissa asiantuntijana ;ylempi korkeakoulututkinto;0;0;0;0;;887;;;0;;0;;;469
2023;2019;19266;SKA;9;VIHR;6;9,64;148;582;0;0;30;0;FI;0;0;0;0;;Lukion opettaja;420;3,000;0;6000;Kuopion vihreiden nuorten puheenjohtaja 2021 - 2022 ja Kuopion vihreiden puheenjohtaja 2023 ->;ylempi korkeakoulututkinto;0;0;0;0;;215;;;0;;0;;;287
2023;2019;19269;HEL;1;VIHR;6;23,51;226;380;0;0;41;0;FI;0;0;0;0;;suunnittelija;525;3,000;0;6000;Varajäsen Helsingin kaupunkiympäristölautakunnan rakennusten ja yleisten alueiden jaostossa;ylempi korkeakoulututkinto;0;0;0;0;;221;;;0;;0;;;2469
2023;2019;19494;UUS;2;VAS;5;4,8;90;2538;0;0;35;1;98;0;0;0;1;;Työvalmentaja;1619;3,000;0;6000;Aluevaltuutettu, varakaupunginvaltuutettu, Vasemmistonaisten vpn;alempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;1934
2023;2019;19273;KES;11;VAS;5;8,21;109;774;0;0;27;1;FI;0;0;0;0;;Aluekoordinaattori, yhteiskuntapolitiikan maisteriopiskelija;567;3,000;0;6000;Jyväskylän kaupunginvaltuutettu, valtuustoryhmän puheenjohtaja ja kaupunginhallituksen varajäsen. Hyvinvointialueen varavaltuutettu ja turvallisuuslautakunnan jäsen. ;alempi korkeakoulututkinto;0;0;0;0;;242;;;0;;0;;;911
2023;2019;19594;UUS;2;VAS;5;4,8;104;686;0;0;30;1;FI;0;0;0;0;;Sosiaaliohjaaja, sosiaalityön opiskelija;100;3,000;0;6000;Toimin Länsi-Uudenmaan tarkastuslautakunnassa varajäsenenä.;alempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;18531;SKA;9;VAS;5;7,18;102;669;0;0;41;1;FI;0;0;1;0;;lääkäri;88;3,000;0;6000;;ylempi korkeakoulututkinto;0;0;0;0;;52;;;0;;0;;;0
2023;2019;18809;VAR;3;VAS;5;12,84;75;655;0;0;62;0;FI;0;0;1;0;;Historian ja yhteiskuntaopin lehtori;234;3,000;0;6000;Kaupunginvaltuutettu, maakuntavaltuutettu, Varsinais-Suomen aluevaltuuston ja sote-palvelulautakunnan varajäsen;ylempi korkeakoulututkinto;0;0;0;0;;318;;;0;;0;;;0
2023;2019;19132;OUL;12;VAS;5;13,07;125;278;0;0;40;0;FI;0;0;0;0;;Pohteen Vasemmistoliiton aluevaltuustoryhmän avustaja;509;3,000;0;6000;OSAO:n yhtymäkokouksen 1. varapuheenjohtaja, Vasemmistoliiton puoluevaltuutettu, kulttuuripoliittisen- ja yrittäjyystyöryhmän jäsen, Oulun Kaupungin tarkastulautakunnan varajäsen;ammattitutkinto;0;0;0;0;;79;;;0;;0;;;0
2023;2019;19720;OUL;12;VAS;5;13,07;132;207;0;0;36;1;FI;0;0;0;0;;Alue- ja järjestöasiantuntija SAK;0;3,000;0;6000;;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;19047;UUS;2;VAS;5;4,8;112;171;0;0;57;0;FI;0;0;0;0;;Kirvesmies;0;3,000;0;6000;Kulttuurilautakunnan jäsen 2014-2017;ylioppilas;0;0;0;0;;38;;;0;;0;;;0
2023;2019;18651;SKA;9;KD;8;7,85;84;720;0;0;44;1;FI;0;0;1;0;;Sosiaaliohjaaja, YTK;573;2,000;0;6000;Liperin kunnan valtuutettu, Liperin hyvinvointilautakunnan varapuheenjohtaja, Pohjois-Karjalan maakuntavaltuutettu, Pohjois-Karjalan hyvinvointialueen valtuutettu. Lisäksi luottamustoiminani ovat:  Liperin ev.lut srk: kirkkovaltuutettu, kirkkoneuvoston ja kasvatustyönjohtokunnan jäsen sekä PKO:n edustajiston jäsen;alempi korkeakoulututkinto;0;0;0;0;;128;;;0;;0;;;1008
2023;2019;18619;UUS;2;RKP;7;9,08;431;377;0;0;44;0;SV;0;0;1;0;;Muusikko, pedagoginen koordinaattori;0;2,000;0;6000;Kaupunginvaltuusto vuodesta 2001;alempi korkeakoulututkinto;0;0;0;0;;103;;;0;;0;;;193
2023;2019;16051;UUS;2;RKP;7;9,08;425;199;390;0;41;1;SV;0;0;1;0;;Business Designer;440;2,000;0;6000;Vihdin kunnanvaltuutettu vuodesta 2017. Sivistyslautakunnan jäsen vuodesta 2017 lähtien. Koulutuskuntayhtymä Luksian hallituksen varajäsen 2021 lähtien, Länsi Uudenmaan hyvinvointialueen varavaltuutettu 2022, Länsi Uusimaan Hyvinvointialueen kansalliskielilautakunnan varajäsen 2022, Länsi Uudenmaan Hyvinvointialueen Yksilöjaoston jäsen 2023 alkaen.;ylempi korkeakoulututkinto;0;0;1;0;;165;;;0;;0;;;0
2023;2019;19320;UUS;2;RKP;7;9,08;408;182;0;0;26;1;SV;0;0;0;0;;Opiskelija, kulttuurituottaja;0;2,000;0;6000;Korkeakoulupolitiikka paikallisella (Arcada studerandekår - ASK), valtakunnallisella (Suomen opiskelijakuntien liitto - SAMOK) ja eurooppalaisella (European Students' Union) tasolla.;alempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;66
2023;2019;19208;VAA;10;SDP;2;13,39;109;2282;0;0;47;1;FI;0;0;0;0;;Tarkastaja;930;4,000;0;6500;Seinäjoen Demarien puheenjohtaja     Etelä-Pohjanmaan Osuuspankin edustajiston jäsen    Eskoon sosiaalipalvelujen kuntayhtymän valtuuston 2. varapuheenjohtaja    Seinäjoen kaupunginvaltuuston ja -hallituksen varajäsen    Seinäjoen kaupungin Elinvoimalautakunnan jäsen   ;alempi korkeakoulututkinto;0;0;0;0;;127;;;0;;0;;;0
2023;2019;18584;VAA;10;SDP;2;13,39;111;1018;0;0;42;1;SV;0;0;1;0;;Sosionomi (AMK) ;231;4,000;0;6500;Kunnallispoliitikko, Suomen Ruotsinkielisten Sosiaalidemokraaattien (FSD) ensimmäinen varapuheenjohtaja;alempi korkeakoulututkinto;0;0;0;0;;77;;;0;;0;;;0
2023;2019;19339;SKA;9;VIHR;6;9,64;147;197;0;0;29;0;98;0;0;0;0;;Väitöskirjatutkija, toiminnanjohtaja;302;3,000;0;6500;Olen toiminut Savo-Karjalan vihreiden hallituksessa, Vihreiden nuorten hallituksessa ja tällä hetkellä toimin vihreiden puoluevaltuustossa.;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;9084
2023;2019;18856;UUS;2;VAS;5;4,8;93;1718;0;0;24;1;FI;0;0;1;1;;Lähihoitaja;621;3,000;0;6500;Olen ollut politiikassa mukana noin kahdeksan vuotta. Toimin 2017-2021 Vantaan kaupungin varavaltuutettuna ja vapaa-ajan lautakunnan jäsenenä. Nykyään olen alue- ja kaupunginvaltuutettu ja molemmissa valtuustoissa Vasemmistoliiton valtuustoryhmän varapuheenjohtaja. ;ammattitutkinto;0;0;0;0;;557;;;0;;0;;;5
2023;2019;19079;KES;11;VAS;5;8,21;99;624;0;0;64;0;FI;0;0;0;0;;Eläkeläinen;99;3,000;0;6500;Kaupunginvaltuutettu, SAK.n edustajisto, Rakennusliiton hallitus ja Viitasaaren seurakunnan valtuutettu .;ammattitutkinto;0;0;0;0;;51;;;0;;0;;;0
2023;2019;19558;KES;11;KD;8;5,68;48;242;0;0;47;0;FI;0;0;0;0;;Avainasiakaspäällikkö;459;2,000;0;6500;Varavaltuutettu, sivistyslautakunnan jäsen, tarkastuslautakunnan varajäsen, paikallisyhdistyksen Puheenjohtaja.;ammattitutkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;19225;VAR;3;RKP;7;5,51;146;178;0;0;71;0;SV;0;0;0;0;;FM, Seniori;90;2,000;0;6500;Pitkäaikainen paikallispolitiikko Turussa ;ylempi korkeakoulututkinto;0;0;0;0;;145;;;0;;0;;;0
2023;2019;18650;SAT;4;KESK;4;16,72;100;1133;0;0;23;0;FI;0;0;1;1;;Yhteiskuntatieteiden ylioppilas;449;4,000;0;7000;Huittisten kaupunginvaltuuston varapuheenjohtaja, Satakunnan Keskustan aluevaltuustoryhmän puheenjohtaja ja maakuntavaltuutettu.;ylempi korkeakoulututkinto;0;0;0;0;;127;;;0;;0;;;0
2023;2019;18795;VAA;10;KESK;4;19,95;73;960;0;0;23;0;FI;0;0;1;0;;Opiskelija;0;4,000;0;7000;Keskustanuorten liittohallituksen jäsen 2018-2019;ylioppilas;0;0;0;0;;288;;;1425;;0;;;273
2023;2019;19353;UUS;2;KESK;4;6,47;391;153;0;0;50;1;FI;0;0;0;0;;Johtava ammatti-isännöitsijä;946;4,000;0;7000;Varavaltuutettuna kaksi kautta;ylioppilas;0;0;0;0;;;;;0;;0;;;1017
2023;2019;15347;OUL;12;LIBE;10;0,11;138;266;169;0;43;0;FI;0;0;0;0;;IT-konsultti;150;0,000;0;7000;;ylioppilas;0;0;1;0;;53;;;0;;0;;;3318
2023;2019;19664;UUS;2;KESK;4;6,47;379;151;0;0;47;0;FI;0;0;0;0;;Kirjailija, yrittäjä, TeM, TM;0;4,000;0;7000;;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;18615;PIR;7;PS;3;17,32;148;2704;0;0;47;1;FI;0;0;1;0;;Toimittaja-kirjailja;0;4,000;0;7000;Nokian kaupunginvaltuutettu,  Nokian kaupunginvaltuuston 2. vpj,   Nokian PS-valtuustoryhmän pj,  Pirkanmaan maakuntavaltuutettu,  Pirkanmaan liiton edustajainkokous jäsen,  Pirkanmaan hyvinvointialueen Tulevaisuus- ja strategiavaliokunta (vara)  ;ylioppilas;0;0;0;0;;101;;;0;;0;;;0
2023;2019;19187;SKA;9;PS;3;18,05;39;2320;0;0;58;1;FI;0;0;0;1;;psykiatrian erikoislääkäri LT, apulaisylilääkäri;0;4,000;0;7000;;ylempi korkeakoulututkinto;0;0;0;0;;112;;;0;;0;;;0
2023;2019;18838;VAA;10;SDP;2;13,39;123;1938;0;0;43;1;FI;0;0;1;1;;lehtori;572;4,000;0;7000;;ylempi korkeakoulututkinto;0;0;0;0;;425;;;0;;0;;;0
2023;2019;19757;SAT;4;SDP;2;25,21;62;490;0;0;51;1;FI;0;0;0;0;;Sosiaalityöntekijä YTM hankejohtaja;0;4,000;0;7000;;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;18797;PIR;7;KOK;1;18,47;95;2501;0;0;32;1;FI;0;0;1;0;;Luokanopettaja;531;4,000;0;7000;Olen Kangasalan kaupunginvaltuutettu ja kaupunginhallituksen jäsen. Maakunnallisella tasossa vaikutan Pirkanmaan liiton maakuntahallituksessa. Lisäksi olen Pirkanmaan hyvinvointialueen varavaltuutettu ja konserni- ja toimitilajaoston jäsen.;ylempi korkeakoulututkinto;0;0;0;0;;294;;;0;;0;;;251
2023;2019;19871;HÄM;6;KOK;1;19,2;82;1252;0;0;37;1;FI;0;0;0;1;;Hammaslääkäri;0;4,000;0;7000;Kanta-Hämeen hyvinvointialueen valtuutettu ja elämänkaarilautakunnan jäsen.;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
